CustomerID,recency,frequency,monetary,avg_order_value,std_order_value,total_items,unique_products,avg_items_per_order,avg_days_between_orders,tenure_days,tenure_months,basket_diversity,spend_per_month,order_value_stability,is_uk,spend_trend_slope,monthly_spend_std,nlp_topic_1,nlp_topic_2,nlp_topic_3,cluster,segment,prob_Churning At-Risk,prob_Loyal High-Spenders,prob_Steady Mid-Value,prob_New Customers,predicted_clv
12415,25,14,25695.07,74.47846376811594,47.77563248111255,18033,262,52.2695652173913,24.0,338,11.103810775295663,18.714285714285715,2314.0767183431954,0.6414690913853837,0,-11.76587878787876,1619.938596262525,0.7392404631013807,0.30032223299834887,-0.17308854502157692,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,15601.76
12417,3,9,3069.94,17.643333333333334,8.894114851859808,1495,150,8.591954022988507,44.25,358,11.76084099868594,16.666666666666668,261.0306525139665,0.5041062640389083,0,25.17809523809524,167.5294118020773,0.6797502161791634,0.030783567692712472,-0.2878798723952279,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,2517.41
12418,113,1,668.58,19.664117647058823,16.13403350302239,407,34,11.970588235294118,0.0,113,3.712220762155059,34.0,180.1024353982301,0.8204809283896636,0,0.0,0.0,0.3433177671173411,0.06366143444604747,-0.19397479529146083,2,New Customers,1.0,0.0,0.0,0.0,479.94
12420,64,1,554.97,20.554444444444446,9.012374541251315,247,27,9.148148148148149,0.0,64,2.102496714848883,27.0,263.95760625,0.43846354327943043,0,0.0,0.0,0.42745597859054363,-0.034067279070638966,-0.25140500004452077,2,New Customers,1.0,0.0,0.0,0.0,409.33
12421,16,4,639.04,15.586341463414634,7.991306450167445,478,31,11.658536585365853,101.0,319,10.4796320630749,7.75,60.979240125391854,0.5127121376703575,0,5.55,21.314916138704373,0.39379976020542623,-0.0657682666478985,-0.10506702242372744,3,Steady Mid-Value,0.0,1.0,0.0,0.0,877.42
12422,96,3,683.5600000000001,17.98842105263158,6.419304722103516,367,38,9.657894736842104,114.5,325,10.676741130091983,12.666666666666666,64.02328123076924,0.356857597635809,0,-45.400000000000006,61.56049887892579,0.4937957627059331,0.4521820211068291,0.4463341801440418,3,Steady Mid-Value,0.0,0.979,0.021,0.0,752.15
12423,1,8,1600.41,13.916608695652174,6.625236822904734,1322,94,11.495652173913044,50.285714285714285,354,11.629434954007884,11.75,137.61717627118645,0.4760669045019991,0,-8.021547619047618,68.94700944158129,0.60004383748202,0.2901094407109043,0.05548283831745387,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,2372.59
12424,163,2,1302.32,46.51142857142857,38.02830794672576,524,28,18.714285714285715,0.0,163,5.354796320630749,14.0,243.2062625766871,0.8176121249065679,0,0.0,0.0,0.4082094464304845,-0.04165369878769467,-0.13916980729258566,2,New Customers,0.0,0.0,0.0,1.0,424.65
12425,78,1,777.2,21.58888888888889,14.685976941632408,496,36,13.777777777777779,0.0,78,2.562417871222076,36.0,303.3072820512821,0.6802562659531224,0,0.0,0.0,0.551185747689519,0.35110431699864697,0.027828147566358763,2,New Customers,1.0,0.0,0.0,0.0,654.64
12426,195,1,491.28000000000003,18.195555555555558,5.303140820693202,228,27,8.444444444444445,0.0,195,6.40604467805519,27.0,76.6900676923077,0.29145253655495124,0,0.0,0.0,0.3804135274709504,0.0378581070605972,-0.02793394847770863,2,New Customers,1.0,0.0,0.0,0.0,392.09
12427,22,3,639.32,23.67851851851852,16.274457264660448,238,24,8.814814814814815,174.5,372,12.220762155059132,8.0,52.314249462365595,0.6873089315926798,0,-53.129999999999995,49.417574022024006,0.31781890813611274,0.12044390060696726,-0.1928393321292749,3,Steady Mid-Value,0.0,0.001,0.999,0.0,663.16
12428,26,8,6361.04,22.477173144876325,17.33327140658426,3435,252,12.137809187279151,36.714285714285715,284,9.329829172141919,31.5,681.7959774647887,0.7711499704550429,0,-875.926,1779.0880911118481,0.6987949855321938,0.21272330832375302,-0.033651420035752555,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,5165.73
12429,9,4,3024.8,32.87826086956522,24.064424091016562,1466,79,15.934782608695652,118.66666666666667,366,12.02365308804205,19.75,251.57079781420768,0.7319250913691893,0,97.628,226.70586714948513,0.41051032790683734,0.03755405216043379,-0.1365027632491563,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,1598.13
12430,43,1,216.4,21.64,13.592782398513313,116,10,11.6,0.0,43,1.4126149802890933,10.0,153.19106976744186,0.6281322734987668,0,0.0,0.0,0.30551508323769977,-0.0308479103285587,-0.11511283077376876,2,New Customers,1.0,0.0,0.0,0.0,194.15
12431,60,14,5137.66,22.435196506550216,17.54383473906337,2130,161,9.301310043668122,24.076923076923077,374,12.28646517739816,11.5,418.1560705882353,0.7819782070525322,0,21.10035714285714,308.14101560480253,0.6434977281929152,0.16883568733979337,0.0014984927936889706,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,4612.62
12432,43,4,3614.32,35.0904854368932,28.639000604846423,1698,102,16.485436893203882,43.0,172,5.650459921156373,25.5,639.6505860465116,0.816147176315097,0,-2479.4,1239.7,0.44884041649572454,0.12487270674256695,-0.04685551561786837,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,3229.05
12433,1,7,12799.95,31.4495085995086,24.473898104467985,9507,215,23.35872235872236,62.0,373,12.253613666228645,30.714285714285715,1044.5857319034853,0.7781965186206563,0,-281.53599999999994,739.3645271718138,0.6395123912242049,0.004963889556765512,-0.1707351433187148,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,8850.78
12434,85,2,806.14,16.122799999999998,8.336415331029794,394,46,7.88,175.0,260,8.541392904073588,23.0,94.38039076923077,0.5170575415579053,0,233.64,116.82,0.40525411911555387,0.0903367402105034,-0.22026495936772517,3,Steady Mid-Value,0.0,0.0,1.0,0.0,802.54
12435,80,2,1032.6,86.05,36.25045454260477,460,12,38.333333333333336,188.0,268,8.804204993429698,6.0,117.28486567164178,0.4212719877118509,0,-307.80000000000007,153.90000000000003,0.3135672227847607,0.2225266016849976,0.060202684096723344,3,Steady Mid-Value,0.0,0.0,0.0,1.0,485.71
12436,100,1,429.01000000000005,28.60066666666667,14.269248386786513,209,15,13.933333333333334,0.0,100,3.2851511169513796,15.0,130.59064400000003,0.49891313909185725,0,0.0,0.0,0.3734745928428427,0.09637611960317793,-0.378189786090291,2,New Customers,1.0,0.0,0.0,0.0,321.0
12437,2,18,4442.37,24.275245901639344,18.430615857880028,2870,116,15.683060109289617,19.352941176470587,331,10.873850197109066,6.444444444444445,408.5369873111783,0.7592349808755338,0,32.34030303030304,355.8888034779965,0.5983470396643799,0.18343847920537987,-0.2826182913836484,1,Loyal High-Spenders,0.0,1.0,0.0,0.0,5848.69
12438,14,2,2272.81,24.438817204301074,20.74272553731121,1061,80,11.408602150537634,125.0,140,4.599211563731932,40.0,494.1738314285714,0.8487614340705746,0,753.5500000000001,376.77500000000003,0.47806294925890064,0.24941363185577545,-0.20421036340522114,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,1387.49
12441,367,1,155.55,15.555000000000001,4.14852383384741,120,10,12.0,0.0,367,12.056504599211562,10.0,12.901749318801093,0.2667003429024371,0,0.0,0.0,0.3294079132527104,0.027452135019807457,-0.2748108620392663,0,Churning At-Risk,1.0,0.0,0.0,0.0,194.15
12442,3,1,144.06,13.096363636363636,7.088998903550872,181,11,16.454545454545453,0.0,3,0.09855453350854139,11.0,1461.7288,0.5412952099060085,0,0.0,0.0,0.32938848716835756,0.13612147163177504,-0.20753714895123182,2,New Customers,1.0,0.0,0.0,0.0,238.74
12444,21,5,3647.61,22.516111111111112,12.714790734264918,1107,132,6.833333333333333,37.25,171,5.617608409986859,26.4,649.3172421052632,0.5646974591447322,0,-192.90300000000002,500.5337809339145,0.48338255965817545,-0.2176437999241601,-0.057393319033916285,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,2287.82
12445,22,1,77.4,25.8,7.274613391789285,60,3,20.0,0.0,22,0.7227332457293035,3.0,107.09345454545456,0.2819617593716777,0,0.0,0.0,0.06541591888482992,-0.0553331406220024,-2.1621366571489622e-05,0,Churning At-Risk,1.0,0.0,0.0,0.0,126.27
12446,58,1,1002.3100000000001,17.584385964912283,6.119333243775087,351,57,6.157894736842105,0.0,58,1.9053876478318001,57.0,526.0399379310345,0.34799811923973617,0,0.0,0.0,0.6663934892277404,0.28202028860162875,0.07569021271935991,2,New Customers,1.0,0.0,0.0,0.0,833.16
12447,243,1,431.49,17.2596,4.776149495147737,187,25,7.48,0.0,243,7.982917214191852,25.0,54.05166913580248,0.2767242285538331,0,0.0,0.0,0.42482880088472275,0.28325859051201996,-0.05193255113820932,0,Churning At-Risk,1.0,0.0,0.0,0.0,456.89
12448,44,1,295.89,15.573157894736841,7.27185216558537,215,19,11.31578947368421,0.0,44,1.445466491458607,19.0,204.70208181818182,0.46694782231951754,0,0.0,0.0,0.39683832333554303,0.25108836192376427,-0.17364401400711615,2,New Customers,1.0,0.0,0.0,0.0,311.73
12449,22,4,3591.97,19.311666666666664,10.25258685440934,1499,116,8.059139784946236,54.666666666666664,187,6.14323258869908,29.0,584.7035657754011,0.530901192081264,0,159.10500000000002,202.54632092128952,0.4942307428572141,0.19851392439742063,-0.1143992845773724,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,1965.08
12450,156,2,197.88,24.735,18.193495698031363,128,7,16.0,17.0,173,5.683311432325887,3.5,34.817729479768786,0.735536514980043,0,-5.8799999999999955,2.9399999999999977,0.22556464844774174,0.1634070372265973,0.05675841701662445,0,Churning At-Risk,0.0,0.0,0.004,0.996,221.68
12451,11,5,8464.13,25.116112759643915,17.455487318403964,6113,252,18.13946587537092,78.25,325,10.676741130091983,50.4,792.7634375384615,0.6949915970456664,0,-447.409,576.5440717922179,0.6761630658203667,0.4092501138545017,0.014176665877544826,1,Loyal High-Spenders,0.0,0.0,1.0,0.0,5687.12
12452,17,1,350.57,16.693809523809524,8.848688307421885,183,21,8.714285714285714,0.0,17,0.5584756898817346,21.0,627.7265176470588,0.530058061031633,0,0.0,0.0,0.315678533953055,0.13890718414906034,-0.20101819932346107,2,New Customers,1.0,0.0,0.0,0.0,339.78
12453,134,1,707.09,16.443953488372095,5.037722056802528,473,43,11.0,0.0,134,4.402102496714849,43.0,160.62551940298508,0.3063571093389931,0,0.0,0.0,0.5794221538810337,0.2279313641950166,-0.05206019437594632,2,New Customers,1.0,0.0,0.0,0.0,524.09
12454,56,1,252.20000000000002,84.06666666666668,16.06528348126274,60,3,20.0,0.0,56,1.8396846254927726,3.0,137.0887142857143,0.19110170675570265,0,0.0,0.0,0.23201246053115177,-0.17801947458786704,-0.01682302054565587,0,Churning At-Risk,1.0,0.0,0.0,0.0,126.27
12455,73,5,2181.46,25.969761904761906,19.56103928154005,1796,83,21.38095238095238,55.75,297,9.756898817345597,16.6,223.58128754208755,0.7532236665578852,0,-271.184,550.2883748145149,0.6374063874718788,0.04555833841830008,0.03695697515985697,1,Loyal High-Spenders,0.0,0.992,0.008,0.0,1790.26
12456,44,3,2401.28,20.01066666666667,12.28137653668571,1578,103,13.15,105.0,255,8.377135348226018,34.333333333333336,286.646914509804,0.6137414980353333,0,-14.544999999999959,50.62953705320858,0.5653648284761849,-0.12000117555049382,-0.13569716928063355,1,Loyal High-Spenders,0.0,0.001,0.999,0.0,1161.42
